,Category,Source,Country,Year,value,iso3
6155,Meats,"Total red meats, fresh and frozen 1/",Brazil,2014,0.1,BRA
6156,Meats,"Total red meats, fresh and frozen 1/",Uruguay,2014,170.4,URY
6157,Meats,"Total red meats, fresh and frozen 1/",Nicaragua,2014,230.2,NIC
6158,Meats,Fresh or chilled red meats 2/,Canada,2014,2067.9,CAN
6159,Meats,Fresh or chilled red meats 2/,Mexico,2014,752.1,MEX
6160,Meats,Fresh or chilled red meats 2/,Australia,2014,510.4,AUS
6161,Meats,Fresh or chilled red meats 2/,Nicaragua,2014,37.3,NIC
6162,Meats,Fresh or chilled red meats 2/,New Zealand,2014,12.4,NZL
6163,Meats,Fresh or chilled red meats 2/,Argentina,2014,0.0,ARG
6164,Meats,Frozen red meats and parts,Australia,2014,1596.1,AUS
6165,Meats,Frozen red meats and parts,New Zealand,2014,964.5,NZL
6166,Meats,Frozen red meats and parts,Brazil,2014,0.1,BRA
6167,Meats,Frozen red meats and parts,Canada,2014,276.3,CAN
6168,Meats,Frozen red meats and parts,Mexico,2014,83.4,MEX
6169,Meats,Frozen red meats and parts,Uruguay,2014,148.3,URY
6170,Meats,Fowl and other meats,Chile,2014,80.4,CHL
6171,Meats,Fowl and other meats,Canada,2014,140.8,CAN
6172,Meats,Fowl and other meats,New Zealand,2014,17.9,NZL
6173,Meats,Prepared meats 2/,Canada,2014,296.3,CAN
6174,Meats,Prepared meats 2/,Brazil,2014,221.8,BRA
6175,Meats,Prepared meats 2/,Italy,2014,114.4,ITA
6176,Meats,Prepared meats 2/,Mexico,2014,29.1,MEX
6177,Meats,Prepared meats 2/,Uruguay,2014,32.3,URY
6178,Meats,Prepared meats 2/,Poland,2014,43.3,POL
6179,Meats,Prepared meats 2/,Spain,2014,19.4,ESP
6180,Meats,Prepared meats 2/,New Zealand,2014,38.4,NZL
6181,Nuts,Total nuts 1/,Mexico,2014,439.3,MEX
6182,Nuts,Total nuts 1/,Canada,2014,97.3,CAN
6183,Nuts,Total nuts 1/,Thailand,2014,101.1,THA
6184,Nuts,Total nuts 1/,South Africa,2014,48.4,ZAF
6185,Nuts,Total nuts 1/,India,2014,233.0,IND
6186,Nuts,Total nuts 1/,Brazil,2014,51.2,BRA
6187,Nuts,Tree nuts 2/,Mexico,2014,374.6,MEX
6188,Nuts,Tree nuts 2/,South Africa,2014,48.4,ZAF
6189,Nuts,Tree nuts 2/,Brazil,2014,50.4,BRA
6190,Nuts,Tree nuts 2/,Thailand,2014,32.8,THA
6191,Nuts,Tree nuts 2/,Kenya,2014,39.9,KEN
6192,Nuts,Cashew nuts,Brazil,2014,41.5,BRA
6193,Nuts,Cashew nuts,Thailand,2014,11.0,THA
6194,Nuts,Cashew nuts,Nigeria,2014,1.0,NGA
6195,Nuts,Cashew nuts,India,2014,214.5,IND
6196,Nuts,Cashew nuts,Benin,2014,3.5,BEN
6197,Nuts,Prepared tree nuts 3/,Thailand,2014,67.7,THA
6198,Nuts,Prepared tree nuts 3/,Canada,2014,52.6,CAN
6199,Nuts,Prepared tree nuts 3/,Mexico,2014,31.1,MEX
6200,Nuts,Prepared tree nuts 3/,India,2014,10.4,IND
6201,Nuts,Prepared tree nuts 3/,Turkey,2014,24.6,TUR
6202,Nuts,Prepared tree nuts 3/,Israel,2014,38.9,ISR
6203,Nuts,Ground nuts,Mexico,2014,33.7,MEX
6204,Nuts,Ground nuts,Canada,2014,43.3,CAN
6205,Nuts,Ground nuts,Argentina,2014,21.1,ARG
6206,Nuts,Ground nuts,India,2014,3.3,IND
6207,Nuts,Ground nuts,Paraguay,2014,0.3,PRY
6208,Other,"Sauces, soups, prepared foods 1/2/",Singapore,2014,8.4,SGP
6209,Other,"Sauces, soups, prepared foods 1/2/",Canada,2014,1106.9,CAN
6210,Other,"Sauces, soups, prepared foods 1/2/",Italy,2014,250.8,ITA
6211,Other,"Sauces, soups, prepared foods 1/2/",Mexico,2014,294.3,MEX
6212,Other,"Sauces, soups, prepared foods 1/2/",Thailand,2014,240.9,THA
6213,Other,"Sauces, soups, prepared foods 1/2/",Germany,2014,127.8,DEU
6214,Other,Essential oils 3/,Ireland,2014,2076.3,IRL
6215,Other,Essential oils 3/,Brazil,2014,73.3,BRA
6216,Other,Essential oils 3/,Mexico,2014,71.0,MEX
6217,Other,Essential oils 3/,India,2014,173.5,IND
6218,Other,Essential oils 3/,France,2014,121.1,FRA
6219,Other,Essential oils 3/,Canada,2014,76.3,CAN
6220,Other,Essential oils 3/,Italy,2014,30.3,ITA
6221,Other,Animal and other fats 4/,Canada,2014,197.9,CAN
6222,Other,Animal and other fats 4/,Australia,2014,0.7,AUS
6223,Other,Animal and other fats 4/,Brazil,2014,0.3,BRA
6224,Other,Animal and other fats 4/,Mexico,2014,32.8,MEX
6225,Other,Animal and other fats 4/,Uruguay,2014,0.1,URY
6226,Other,Animal and other fats 4/,Argentina,2014,1.2,ARG
6227,Other,Animal and other fats 4/,Norway,2014,35.8,NOR
6228,Other,Other edible products 5/6/,India,2014,1357.5,IND
6229,Other,Other edible products 5/6/,Canada,2014,107.9,CAN
6230,Other,Other edible products 5/6/,Mexico,2014,153.9,MEX
6231,Other,Other edible products 5/6/,France,2014,120.2,FRA
6232,Other,Other edible products 5/6/,Spain,2014,68.4,ESP
6233,Other,Other edible products 5/6/,Italy,2014,40.0,ITA
6234,Other,Other edible products 5/6/,Germany,2014,73.0,DEU
6235,Sweets,Total sweeteners and candy 1/,Mexico,2014,1394.6,MEX
6236,Sweets,Total sweeteners and candy 1/,Canada,2014,821.6,CAN
6237,Sweets,Total sweeteners and candy 1/,Brazil,2014,245.2,BRA
6238,Sweets,Total sweeteners and candy 1/,Germany,2014,94.6,DEU
6239,Sweets,Total sweeteners and candy 1/,Turkey,2014,64.7,TUR
6240,Sweets,Total sweeteners and candy 1/,Guatemala,2014,151.1,GTM
6241,Sweets,Total sweeteners and candy 1/,Colombia,2014,102.1,COL
6242,Sweets,Total sweeteners and candy 1/,Argentina,2014,174.2,ARG
6243,Sweets,"Sugar, cane and beet 2/",Mexico,2014,765.2,MEX
6244,Sweets,"Sugar, cane and beet 2/",Brazil,2014,137.3,BRA
6245,Sweets,"Sugar, cane and beet 2/",Guatemala,2014,135.6,GTM
6246,Sweets,"Sugar, cane and beet 2/",El Salvador,2014,83.0,SLV
6247,Sweets,"Sugar, cane and beet 2/",Colombia,2014,67.5,COL
6248,Sweets,"Sugar, cane and beet 2/",Australia,2014,54.0,AUS
6249,Sweets,Other sweeteners and syrups 3/,Canada,2014,302.4,CAN
6250,Sweets,Other sweeteners and syrups 3/,Mexico,2014,115.8,MEX
6251,Sweets,Other sweeteners and syrups 3/,India,2014,66.9,IND
6252,Sweets,Other sweeteners and syrups 3/,Argentina,2014,146.9,ARG
6253,Sweets,Other sweeteners and syrups 3/,Brazil,2014,77.3,BRA
6254,Sweets,Other sweeteners and syrups 3/,New Zealand,2014,13.7,NZL
6255,Sweets,Confections 4/,Mexico,2014,513.6,MEX
6256,Sweets,Confections 4/,Canada,2014,507.9,CAN
6257,Sweets,Confections 4/,Germany,2014,85.1,DEU
6258,Sweets,Confections 4/,Turkey,2014,54.0,TUR
6259,Sweets,Confections 4/,Spain,2014,63.6,ESP
6260,Sweets,Confections 4/,Switzerland,2014,27.4,CHE
6261,Sweets,Confections 4/,Thailand,2014,28.5,THA
6262,Vegetables,Total vegetables and preparations 1/,Mexico,2014,5451.7,MEX
6263,Vegetables,Total vegetables and preparations 1/,Canada,2014,2412.8,CAN
6264,Vegetables,Total vegetables and preparations 1/,Peru,2014,554.2,PER
6265,Vegetables,Total vegetables and preparations 1/,Spain,2014,317.7,ESP
6266,Vegetables,Total vegetables and preparations 1/,Guatemala,2014,181.1,GTM
6267,Vegetables,Total vegetables and preparations 1/,Belgium,2014,30.3,BEL
6268,Vegetables,Fresh vegetables 2/,Mexico,2014,4674.6,MEX
6269,Vegetables,Fresh vegetables 2/,Canada,2014,1207.2,CAN
6270,Vegetables,Fresh vegetables 2/,Peru,2014,318.4,PER
6271,Vegetables,Fresh vegetables 2/,Guatemala,2014,94.5,GTM
6272,Vegetables,Fresh vegetables 2/,Costa Rica,2014,93.0,CRI
6273,Vegetables,Frozen vegetables,Mexico,2014,395.3,MEX
6274,Vegetables,Frozen vegetables,Canada,2014,134.6,CAN
6275,Vegetables,Frozen vegetables,Guatemala,2014,68.2,GTM
6276,Vegetables,Frozen vegetables,Ecuador,2014,27.2,ECU
6277,Vegetables,Frozen vegetables,Belgium,2014,21.0,BEL
6278,Vegetables,Dried vegetables 3/,Canada,2014,186.6,CAN
6279,Vegetables,Dried vegetables 3/,India,2014,80.7,IND
6280,Vegetables,Dried vegetables 3/,Mexico,2014,56.5,MEX
6281,Vegetables,Dried vegetables 3/,Nicaragua,2014,3.8,NIC
6282,Vegetables,Prepared or preserved vegetables 4/,Canada,2014,897.1,CAN
6283,Vegetables,Prepared or preserved vegetables 4/,Mexico,2014,325.9,MEX
6284,Vegetables,Prepared or preserved vegetables 4/,Spain,2014,296.3,ESP
6285,Vegetables,Prepared or preserved vegetables 4/,Belgium,2014,4.1,BEL
6286,Vegetables,Prepared or preserved vegetables 4/,Peru,2014,198.5,PER
6287,VegOils,Total vegetable oils 1/,Canada,2014,1626.5,CAN
6288,VegOils,Total vegetable oils 1/,Indonesia,2014,664.5,IDN
6289,VegOils,Total vegetable oils 1/,Spain,2014,424.5,ESP
6290,VegOils,Total vegetable oils 1/,Italy,2014,542.8,ITA
6291,VegOils,Total vegetable oils 1/,Mexico,2014,90.5,MEX
6292,VegOils,Total vegetable oils 1/,Turkey,2014,16.5,TUR
6293,VegOils,Crude vegetable oils,Canada,2014,464.0,CAN
6294,VegOils,Crude vegetable oils,Argentina,2014,21.4,ARG
6295,VegOils,Crude vegetable oils,Mexico,2014,31.0,MEX
6296,VegOils,Crude vegetable oils,Indonesia,2014,120.3,IDN
6297,VegOils,Crude vegetable oils,Spain,2014,0.0,ESP
6298,VegOils,Refined vegetable oils 2/,Canada,2014,1162.5,CAN
6299,VegOils,Refined vegetable oils 2/,Indonesia,2014,544.2,IDN
6300,VegOils,Refined vegetable oils 2/,Italy,2014,542.1,ITA
6301,VegOils,Refined vegetable oils 2/,Spain,2014,424.5,ESP
6302,VegOils,Refined vegetable oils 2/,Mexico,2014,59.5,MEX
6303,VegOils,Refined vegetable oils 2/,Turkey,2014,16.4,TUR
6304,VegOils,Olive oil,Italy,2014,522.3,ITA
6305,VegOils,Olive oil,Spain,2014,412.3,ESP
6306,VegOils,Olive oil,Tunisia,2014,48.4,TUN
6307,VegOils,Olive oil,Turkey,2014,14.1,TUR
6308,VegOils,Olive oil,Greece,2014,23.8,GRC
6309,VegOils,Tropical oils 3/,Indonesia,2014,663.6,IDN
6310,VegOils,Tropical oils 3/,Malaysia,2014,871.8,MYS
6311,VegOils,Tropical oils 3/,Colombia,2014,7.7,COL
6312,VegOils,Tropical oils 3/,Sri Lanka,2014,13.0,LKA
6313,VegOils,Tropical oils 3/,Mexico,2014,2.1,MEX
6314,VegOils,Oilseeds 4/,Canada,2014,848.5,CAN
6315,VegOils,Oilseeds 4/,Brazil,2014,555.7,BRA
6316,VegOils,Oilseeds 4/,Argentina,2014,47.1,ARG
6317,VegOils,Oilseeds 4/,Chile,2014,20.8,CHL
6318,VegOils,Oilseeds 4/,India,2014,168.7,IND
6319,VegOils,Oilseeds 4/,Bulgaria,2014,13.4,BGR
6320,Animals,Total live animals 1/,Canada,2015,1711.8,CAN
6321,Animals,Total live animals 1/,Mexico,2015,881.7,MEX
6322,Animals,"Bovine animals, live",Canada,2015,1340.7,CAN
6323,Animals,"Bovine animals, live",Mexico,2015,881.7,MEX
6324,Animals,"Swine, live",Canada,2015,333.1,CAN
6325,Animals,"Sheep and goats, live",Canada,2015,0.6,CAN
6326,Animals,Live poultry 2/,Canada,2015,37.5,CAN
6327,Animals,Bird eggs 3/,Canada,2015,54.0,CAN
6328,Animals,Bird eggs 3/,China,2015,7.1,CHN
6329,Animals,Bird eggs 3/,Thailand,2015,2.3,THA
6330,Animals,Bird eggs 3/,Turkey,2015,0.0,TUR
6331,Beverages,Total beverages 1/2/,Mexico,2015,3051.5,MEX
6332,Beverages,Total beverages 1/2/,Italy,2015,2005.4,ITA
6333,Beverages,Total beverages 1/2/,France,2015,1698.0,FRA
6334,Beverages,Total beverages 1/2/,Canada,2015,290.2,CAN
6335,Beverages,Total beverages 1/2/,New Zealand,2015,369.6,NZL
6336,Beverages,Total beverages 1/2/,Spain,2015,352.5,ESP
6337,Beverages,Total beverages 1/2/,Austria,2015,619.9,AUT
6338,Beverages,Total beverages 1/2/,Australia,2015,442.9,AUS
6339,Beverages,Wine 3/,France,2015,1538.1,FRA
6340,Beverages,Wine 3/,Italy,2015,1747.0,ITA
6341,Beverages,Wine 3/,New Zealand,2015,361.0,NZL
6342,Beverages,Wine 3/,Spain,2015,346.1,ESP
6343,Beverages,Wine 3/,Australia,2015,431.7,AUS
6344,Beverages,Wine 3/,Argentina,2015,345.3,ARG
6345,Beverages,Wine 3/,Canada,2015,61.8,CAN
6346,Beverages,Malt beer,Mexico,2015,2722.9,MEX
6347,Beverages,Malt beer,Ireland,2015,184.7,IRL
6348,Beverages,Malt beer,Canada,2015,138.9,CAN
6349,Beverages,Malt beer,Germany,2015,81.4,DEU
6350,Beverages,Malt beer,Belgium,2015,369.5,BEL
6351,Beverages,Malt beer,Italy,2015,16.7,ITA
6352,Beverages,Nonalcoholic beverages 4/,Mexico,2015,324.2,MEX
6353,Beverages,Nonalcoholic beverages 4/,Canada,2015,89.4,CAN
6354,Beverages,Nonalcoholic beverages 4/,Italy,2015,241.7,ITA
6355,Beverages,Nonalcoholic beverages 4/,Austria,2015,600.7,AUT
6356,Beverages,Nonalcoholic beverages 4/,Switzerland,2015,933.6,CHE
6357,Beverages,Nonalcoholic beverages 4/,France,2015,156.5,FRA
6358,Beverages,Liquors and liqueurs 5/,Mexico,2015,1118.7,MEX
6359,Beverages,Liquors and liqueurs 5/,France,2015,1873.0,FRA
6360,Beverages,Liquors and liqueurs 5/,Canada,2015,392.7,CAN
6361,Beverages,Liquors and liqueurs 5/,Ireland,2015,525.7,IRL
6362,Beverages,Liquors and liqueurs 5/,Italy,2015,144.6,ITA
6363,Beverages,Liquors and liqueurs 5/,Sweden,2015,289.2,SWE
6364,Cocoa,Total cocoa and products 1/,Canada,2015,1321.0,CAN
6365,Cocoa,Total cocoa and products 1/,Mexico,2015,501.5,MEX
6366,Cocoa,Total cocoa and products 1/,Ghana,2015,218.2,GHA
6367,Cocoa,Total cocoa and products 1/,Malaysia,2015,128.8,MYS
6368,Cocoa,Total cocoa and products 1/,Ecuador,2015,310.3,ECU
6369,Cocoa,Cocoa beans,Ecuador,2015,296.3,ECU
6370,Cocoa,Cocoa beans,Ghana,2015,198.6,GHA
6371,Cocoa,Cocoa beans,Papua New Guinea,2015,32.5,PNG
6372,Cocoa,Cocoa beans,Nigeria,2015,6.1,NGA
6373,Cocoa,"Cocoa paste, butter, and powder",Indonesia,2015,267.2,IDN
6374,Cocoa,"Cocoa paste, butter, and powder",Malaysia,2015,127.4,MYS
6375,Cocoa,"Cocoa paste, butter, and powder",Ghana,2015,19.2,GHA
6376,Cocoa,"Cocoa paste, butter, and powder",Ecuador,2015,12.7,ECU
6377,Cocoa,"Cocoa paste, butter, and powder",Canada,2015,30.6,CAN
6378,Cocoa,"Cocoa paste, butter, and powder",Spain,2015,19.2,ESP
6379,Cocoa,Chocolate,Canada,2015,1290.3,CAN
6380,Cocoa,Chocolate,Mexico,2015,450.2,MEX
6381,Cocoa,Chocolate,Belgium,2015,122.3,BEL
6382,Cocoa,Chocolate,Germany,2015,125.3,DEU
6383,Cocoa,Chocolate,Poland,2015,30.1,POL
6384,Cocoa,Chocolate,Italy,2015,38.5,ITA
6385,Cocoa,Chocolate,Switzerland,2015,55.8,CHE
6386,Cocoa,Chocolate,Croatia,2015,1.3,HRV
6387,Coffee,"Total coffee, tea, and spices",Colombia,2015,1311.2,COL
6388,Coffee,"Total coffee, tea, and spices",Brazil,2015,1585.6,BRA
6389,Coffee,"Total coffee, tea, and spices",Switzerland,2015,118.4,CHE
6390,Coffee,"Total coffee, tea, and spices",Mexico,2015,413.3,MEX
6391,Coffee,"Total coffee, tea, and spices",Canada,2015,541.0,CAN
6392,Coffee,"Total coffee, tea, and spices",Guatemala,2015,333.8,GTM
6393,Coffee,"Coffee beans, unroasted 1/",Brazil,2015,1335.0,BRA
6394,Coffee,"Coffee beans, unroasted 1/",Colombia,2015,1196.9,COL
6395,Coffee,"Coffee beans, unroasted 1/",Honduras,2015,212.9,HND
6396,Coffee,"Coffee beans, unroasted 1/",Guatemala,2015,323.7,GTM
6397,Coffee,"Coffee beans, unroasted 1/",Nicaragua,2015,232.5,NIC
6398,Coffee,"Coffee, roasted and instant 2/",Switzerland,2015,112.3,CHE
6399,Coffee,"Coffee, roasted and instant 2/",Canada,2015,420.0,CAN
6400,Coffee,"Coffee, roasted and instant 2/",Italy,2015,97.5,ITA
6401,Coffee,"Coffee, roasted and instant 2/",Colombia,2015,35.1,COL
6402,Coffee,"Coffee, roasted and instant 2/",Mexico,2015,43.4,MEX
6403,Coffee,Coffee extracts and preparations 3/,Mexico,2015,102.4,MEX
6404,Coffee,Coffee extracts and preparations 3/,Colombia,2015,73.3,COL
6405,Coffee,Coffee extracts and preparations 3/,Brazil,2015,92.9,BRA
6406,Coffee,Coffee extracts and preparations 3/,India,2015,23.3,IND
6407,Coffee,Tea and mate,Japan,2015,37.8,JPN
6408,Coffee,Tea and mate,Canada,2015,86.1,CAN
6409,Coffee,Tea and mate,India,2015,65.1,IND
6410,Coffee,Spices,India,2015,260.1,IND
6411,Coffee,Spices,Mexico,2015,62.8,MEX
6412,Coffee,Spices,Spain,2015,47.7,ESP
6413,Coffee,Spices,Peru,2015,63.7,PER
6414,Coffee,Spices,Indonesia,2015,245.0,IDN
6415,Dairy,Total dairy products 1/,Italy,2015,304.9,ITA
6416,Dairy,Total dairy products 1/,Ireland,2015,90.7,IRL
6417,Dairy,Total dairy products 1/,New Zealand,2015,371.1,NZL
6418,Dairy,Total dairy products 1/,France,2015,188.0,FRA
6419,Dairy,Total dairy products 1/,Canada,2015,79.5,CAN
6420,Dairy,Total dairy products 1/,Mexico,2015,86.5,MEX
6421,Dairy,Total dairy products 1/,Spain,2015,100.2,ESP
6422,Dairy,"Cheese, fresh or processed",Italy,2015,303.8,ITA
6423,Dairy,"Cheese, fresh or processed",France,2015,166.1,FRA
6424,Dairy,"Cheese, fresh or processed",Spain,2015,100.1,ESP
6425,Dairy,"Cheese, fresh or processed",Switzerland,2015,88.8,CHE
6426,Dairy,"Cheese, fresh or processed",Ireland,2015,42.5,IRL
6427,Dairy,"Yogurt, buttermilk, or whey",New Zealand,2015,286.8,NZL
6428,Dairy,"Yogurt, buttermilk, or whey",Canada,2015,43.1,CAN
6429,Dairy,"Yogurt, buttermilk, or whey",France,2015,0.0,FRA
6430,Dairy,"Yogurt, buttermilk, or whey",Denmark,2015,2.0,DNK
6431,Dairy,"Yogurt, buttermilk, or whey",Germany,2015,2.3,DEU
6432,Dairy,"Yogurt, buttermilk, or whey",Mexico,2015,0.4,MEX
6433,Dairy,"Yogurt, buttermilk, or whey",Chile,2015,0.0,CHL
6434,Dairy,Milk and cream 2/,Mexico,2015,39.5,MEX
6435,Dairy,Milk and cream 2/,Chile,2015,19.3,CHL
6436,Dairy,Milk and cream 2/,Canada,2015,3.5,CAN
6437,Dairy,Milk and cream 2/,New Zealand,2015,7.6,NZL
6438,Dairy,Milk and cream 2/,Peru,2015,18.3,PER
6439,Dairy,Butter or spreads,Ireland,2015,47.8,IRL
6440,Dairy,Butter or spreads,New Zealand,2015,26.2,NZL
6441,Dairy,Butter or spreads,Mexico,2015,29.4,MEX
6442,Dairy,Butter or spreads,France,2015,20.7,FRA
6443,Dairy,Butter or spreads,India,2015,1.3,IND
6444,Dairy,Butter or spreads,Chile,2015,2.6,CHL
6445,Fish,Total fish and shellfish 1/,Canada,2015,2953.5,CAN
6446,Fish,Total fish and shellfish 1/,Chile,2015,1367.0,CHL
6447,Fish,Total fish and shellfish 1/,India,2015,1350.2,IND
6448,Fish,Total fish and shellfish 1/,Indonesia,2015,1673.7,IDN
6449,Fish,Total fish and shellfish 1/,Ecuador,2015,893.9,ECU
6450,Fish,"Whole fish--fresh, chilled, or frozen 2/",Canada,2015,692.6,CAN
6451,Fish,"Whole fish--fresh, chilled, or frozen 2/",Norway,2015,127.5,NOR
6452,Fish,"Whole fish--fresh, chilled, or frozen 2/",Chile,2015,43.1,CHL
6453,Fish,"Whole fish--fresh, chilled, or frozen 2/",Mexico,2015,101.1,MEX
6454,Fish,Fish fillets and mince,Chile,2015,1214.6,CHL
6455,Fish,Fish fillets and mince,Norway,2015,295.8,NOR
6456,Fish,Fish fillets and mince,Indonesia,2015,236.6,IDN
6457,Fish,Fish fillets and mince,Canada,2015,224.6,CAN
6458,Fish,"Shellfish, fresh or frozen 3/",Canada,2015,1614.9,CAN
6459,Fish,"Shellfish, fresh or frozen 3/",India,2015,1210.6,IND
6460,Fish,"Shellfish, fresh or frozen 3/",Ecuador,2015,615.6,ECU
6461,Fish,"Shellfish, fresh or frozen 3/",Indonesia,2015,891.3,IDN
6462,Fish,"Shellfish, fresh or frozen 3/",Argentina,2015,106.1,ARG
6463,Fish,"Shellfish, fresh or frozen 3/",Mexico,2015,353.7,MEX
6464,Fish,"Shellfish, fresh or frozen 3/",Japan,2015,126.9,JPN
6465,Fish,Prepared fish and shellfish 4/,Thailand,2015,941.2,THA
6466,Fish,Prepared fish and shellfish 4/,Indonesia,2015,526.7,IDN
6467,Fish,Prepared fish and shellfish 4/,India,2015,126.2,IND
6468,Fish,Prepared fish and shellfish 4/,Canada,2015,421.4,CAN
6469,Fish,Prepared fish and shellfish 4/,Ecuador,2015,132.6,ECU
6470,Fish,Prepared fish and shellfish 4/,Mexico,2015,60.5,MEX
6471,Fruits,Total fruit and preparations 1/,Mexico,2015,5397.4,MEX
6472,Fruits,Total fruit and preparations 1/,Peru,2015,577.1,PER
6473,Fruits,Total fruit and preparations 1/,Chile,2015,2005.4,CHL
6474,Fruits,Total fruit and preparations 1/,Guatemala,2015,1085.6,GTM
6475,Fruits,Total fruit and preparations 1/,Costa Rica,2015,994.1,CRI
6476,Fruits,Total fruit and preparations 1/,Canada,2015,712.7,CAN
6477,Fruits,Total fruit and preparations 1/,Brazil,2015,415.9,BRA
6478,Fruits,Total fruit and preparations 1/,Ecuador,2015,569.7,ECU
6479,Fruits,Total fruit and preparations 1/,Thailand,2015,446.0,THA
6480,Fruits,Fresh or chilled fruit 2/,Mexico,2015,4454.5,MEX
6481,Fruits,Fresh or chilled fruit 2/,Peru,2015,491.8,PER
6482,Fruits,Fresh or chilled fruit 2/,Chile,2015,1636.7,CHL
6483,Fruits,Fresh or chilled fruit 2/,Guatemala,2015,1041.8,GTM
